time,C,Phi,R_obs,R_theory,D_eff,sigma,stage
49605.0,1.475372667205932,1.1543805529645321,0.19616088379918023,1.3923217675983603,0.9179375134682982,0.44899239654890494,Sleep stage R
49620.0,1.7767797535793761,1.2635032275393898,0.20311642853479958,1.4062328570695992,1.0,0.4327982413766931,Sleep stage R
49635.0,1.4986840341646543,1.1572282576913429,0.2139230414503989,1.4278460829007977,0.9070049481415953,0.48105318443515366,Sleep stage R
49650.0,0.9564900143945598,0.8664992362858623,0.22031791424896147,1.440635828497923,0.7662280467493595,0.47938927583738355,Sleep stage R
49665.0,1.0053826388546252,0.9014141017102492,0.21770344444383372,1.4354068888876674,0.7770196600397651,0.4598838002209733,Sleep stage R
49680.0,1.245639596225514,1.0478505769922428,0.21541587478061244,1.4308317495612248,0.8308152886297543,0.5152679836658284,Sleep stage R
49695.0,1.0297047778871404,0.9234751440456044,0.21908379639760325,1.4381675927952065,0.7753147012960028,0.5194317659492729,Sleep stage R
49710.0,1.174247517925282,1.0088962707377132,0.21794757748436172,1.4358951549687236,0.8105697723139812,0.5093196521862697,Sleep stage R
49725.0,0.9180058224694652,0.8222601852169361,0.24641387059721742,1.4928277411944348,0.7478706280580284,0.4740467223714265,Sleep stage R
49740.0,0.9004262228392663,0.8152295304807189,0.2381719177691783,1.4763438355383567,0.7481362809010319,0.45423510380432774,Sleep stage R
49755.0,1.1215941641535654,0.9564077682440654,0.23830587189801777,1.4766117437960355,0.7941934991795522,0.46724236701611543,Sleep stage R
49770.0,1.3429826440821355,1.0481845383121535,0.2647171103130713,1.5294342206261426,0.8377257168526345,0.4690983794181677,Sleep stage R
49785.0,1.689772291132084,1.1923126713842387,0.250887710746764,1.501775421493528,0.9436979954550003,0.4924108352025223,Sleep stage R
49800.0,1.3298004180893341,1.0521885256697663,0.25549452015234964,1.5109890403046993,0.8364338294276674,0.5030823219002639,Sleep stage R
49815.0,1.1533932333964527,0.9717273405657021,0.24969658888647572,1.4993931777729514,0.7916212550356665,0.4787360479708632,Sleep stage R
49830.0,0.7834837645844045,0.7335558663188,0.23891481357641003,1.4778296271528202,0.7227239351978842,0.4915318619323437,Sleep stage R
49845.0,0.9048042597219172,0.8243776042149839,0.23197500729618717,1.4639500145923743,0.7497253633626765,0.5039936607041455,Sleep stage R
49860.0,1.644838424792072,1.2051923673594047,0.2087901115117871,1.4175802230235743,0.9627626301709286,0.5140977219985703,Sleep stage R
49875.0,1.8209697048694533,1.3628767221988283,0.16806104881281939,1.3361220976256387,1.0,0.5138095896527495,Sleep stage R
49890.0,1.6801394667072314,1.219219825180466,0.21701719820559137,1.4340343964111828,0.9609565455429584,0.5075030201224439,Sleep stage R
49905.0,1.7042254846678586,1.2234887259733764,0.21956477773978939,1.4391295554795787,0.9678926482633909,0.5087532467742115,Sleep stage R
49920.0,0.0,1.4643911089359862,0.0,1.0,0.0,0.5041106969037735,Sleep stage R
49935.0,1.4964905113730036,1.4964905113730036,0.0,1.0,1.0,0.5050252405036031,Sleep stage R
49950.0,1.481241743271255,1.481241743271255,0.0,1.0,1.0,0.486833492866081,Sleep stage R
49965.0,0.0,1.4598229757938055,0.0,1.0,0.0,0.5151217599331186,Sleep stage R
49980.0,1.9028132913927644,1.3925408930179097,0.18321630658507784,1.3664326131701556,1.0,0.4853774726007023,Sleep stage R
49995.0,1.7928893843882168,1.314524954088033,0.18195334702948046,1.363906694058961,1.0,0.4872735666639,Sleep stage R
50010.0,2.1686551168280994,1.237464681277332,0.37624929811717,1.75249859623434,1.0,0.45573111974631264,Sleep stage R
50025.0,2.174760596675697,1.2336453388643842,0.3814367177351166,1.7628734354702331,1.0,0.42952641833784944,Sleep stage R
50040.0,1.951434664938536,1.410181612968629,0.1919089878184178,1.3838179756368356,1.0,0.48168093926681943,Sleep stage R
50055.0,1.8893480695303522,1.293136646934416,0.23052916488344408,1.4610583297668882,1.0,0.49567319622782613,Sleep stage R
50070.0,1.737772943623121,1.2206076406777542,0.23252112840402067,1.4650422568080415,0.9717774018443476,0.5121100500556723,Sleep stage R
50085.0,1.5109130817083316,1.1243885614946862,0.2611947995052123,1.5223895990104246,0.882667740450639,0.5042887774436273,Sleep stage R
50100.0,1.0056758291071812,0.873382030722572,0.2592882320148186,1.5185764640296373,0.7582581645483506,0.4933158231405788,Sleep stage R
50115.0,1.183231885013474,0.9884725724005682,0.23901690745824683,1.4780338149164938,0.8098803668376159,0.4772423879151711,Sleep stage R
50130.0,1.4547495582615124,1.1049166317764043,0.25018906305767297,1.500378126115346,0.8775219714356933,0.47048514188076807,Sleep stage R
50145.0,0.9093208235196477,0.7878448561338042,0.28507413812118737,1.5701482762423749,0.7350819622743571,0.482623846044312,Sleep stage R
50160.0,0.9163016516055656,0.8020958305713777,0.2630949423864236,1.5261898847728472,0.7485203978123233,0.4416258195007433,Sleep stage R
50175.0,1.1497462874114486,0.7890194062621766,0.4756195642088036,1.9512391284176072,0.7467991836659397,0.4527950701186093,Sleep stage R
50190.0,0.8898559214076159,0.8528512084584107,0.1879137396379997,1.3758274792759995,0.7583722728989484,0.5190344150871851,Sleep stage W
50205.0,0.0,1.4625244756264533,0.0,1.0,0.0,0.5170290936914841,Sleep stage W
50220.0,0.0,1.4463513907992214,0.0,1.0,0.0,0.4798910022969772,Sleep stage 1
50235.0,0.0,1.4455613155670979,0.0,1.0,0.0,0.4713923322241558,Sleep stage 1
50250.0,0.0,1.4513063832047493,0.0,1.0,0.0,0.4684347423152926,Sleep stage 1
50265.0,0.0,1.4575176389208793,0.0,1.0,0.0,0.4959936246224368,Sleep stage 1
50280.0,0.0,1.4502809145877822,0.0,1.0,0.0,0.4816944442206863,Sleep stage 1
50295.0,0.0,1.4466208528017033,0.0,1.0,0.0,0.46011222469143676,Sleep stage 1
50310.0,0.0,1.4432524302066225,0.0,1.0,0.0,0.5136169251944794,Sleep stage 1
50325.0,0.0,1.4257293371920194,0.0,1.0,0.0,0.5178103682185058,Sleep stage 1
50340.0,1.7429689074298498,1.2344763944901762,0.21422348195898913,1.4284469639179782,0.9884227430669621,0.46874639795238937,Sleep stage 1
50355.0,1.820949608558433,1.2787089142870902,0.21202663413575026,1.4240532682715006,1.0,0.4874914579549394,Sleep stage 1
50370.0,0.0,1.4863516903261378,0.0,1.0,0.0,0.5277115525971652,Sleep stage R
50385.0,2.629534409433304,1.5072036100540427,0.372322223717013,1.744644447434026,1.0,0.5379048954455206,Sleep stage R
50400.0,2.601317241189835,1.4880761395030535,0.3740538108683575,1.748107621736715,1.0,0.5251386900687183,Sleep stage R
50415.0,0.0,1.4787757083236006,0.0,1.0,0.0,0.48762222620974227,Sleep stage R
50430.0,0.0,1.4470663565753237,0.0,1.0,0.0,0.4970066228644804,Sleep stage R
50445.0,0.0,1.4391355673484074,0.0,1.0,0.0,0.49487917744293297,Sleep stage R
50460.0,0.0,1.4601339285396153,0.0,1.0,0.0,0.49245338825262436,Sleep stage R
50475.0,0.0,1.464752686926047,0.0,1.0,0.0,0.46431479785149266,Sleep stage R
50490.0,0.0,1.4456718868190956,0.0,1.0,0.0,0.4680248405865724,Sleep stage R
50505.0,0.0,1.458962355884826,0.0,1.0,0.0,0.5119037780397732,Sleep stage R
50520.0,0.0,1.444068550821108,0.0,1.0,0.0,0.5121742583806097,Sleep stage R
50535.0,0.0,1.4474966530202642,0.0,1.0,0.0,0.510730351921923,Sleep stage R
50550.0,1.4629655804947819,1.4629655804947819,0.0,1.0,1.0,0.5229594451792632,Sleep stage R
50565.0,0.0,1.4681900029136923,0.0,1.0,0.0,0.5049735061679406,Sleep stage R
50580.0,0.0,1.4553183018811202,0.0,1.0,0.0,0.5038097794485897,Sleep stage R
50595.0,0.0,1.451594409885565,0.0,1.0,0.0,0.5122670362534424,Sleep stage R
50610.0,2.954307612461696,1.3461083594647991,0.5973513356815875,2.194702671363175,1.0,0.5380467451875544,Sleep stage R
50625.0,3.140211503003223,1.4253336561049454,0.6015706706823225,2.203141341364645,1.0,0.45643536316384903,Sleep stage R
50640.0,3.288832507921915,1.500974159964005,0.5955659982850021,2.1911319965700042,1.0,0.39032150053147624,Sleep stage W
50655.0,3.40855112970144,1.5299249758198092,0.6139602214399338,2.2279204428798676,1.0,0.4885000772155135,Sleep stage W
50670.0,2.5356778511918674,1.4947756712534117,0.3481800647269131,1.6963601294538262,1.0,0.4658053408863015,Sleep stage W
50685.0,1.513249142058249,1.513249142058249,0.0,1.0,1.0,0.5191720571897416,Sleep stage W
50700.0,1.5073771148431698,1.5073771148431698,0.0,1.0,1.0,0.5440983805855354,Sleep stage W
50715.0,1.7147142683331025,1.461538480198717,0.08661276851908903,1.1732255370381781,1.0,0.48898889113563154,Sleep stage W
50730.0,2.671433430549875,1.432246966452122,0.4326022303148571,1.8652044606297142,1.0,0.4435673836362446,Sleep stage W
50745.0,2.916323309018935,1.439637196917155,0.5128674485710573,2.0257348971421143,1.0,0.43858414096794485,Sleep stage W
50760.0,2.2556257860740354,1.330742304646285,0.3475066052227095,1.695013210445419,1.0,0.3872211272976825,Sleep stage W
50775.0,2.842687197194596,1.3834147470096199,0.5274168333608305,2.054833666721661,1.0,0.45901203563381165,Sleep stage W
50790.0,3.184575324733059,1.434710146791522,0.6098323002227327,2.2196646004454657,1.0,0.4550162798335045,Sleep stage W
50805.0,3.202913156521086,1.4189897697123521,0.6285892347096903,2.2571784694193804,1.0,0.43444507589901776,Sleep stage W
50820.0,2.984571615895546,1.400231047570501,0.5657425505147835,2.131485101029567,1.0,0.43453892355285895,Sleep stage W
50835.0,2.307695195261371,1.4359688258360308,0.3035324840418506,1.6070649680837013,1.0,0.3822231366513936,Sleep stage W
50850.0,2.2586725304019053,1.3938758302076992,0.3102129621062962,1.6204259242125922,1.0,0.3825590284330343,Sleep stage W
50865.0,2.232592345778473,1.3865132220918939,0.30511036974103356,1.6102207394820671,1.0,0.3950083765939157,Sleep stage W
50880.0,2.2651114326762496,1.4961336988759861,0.2569883073878961,1.513976614775792,1.0,0.45552657326820856,Sleep stage W
50895.0,1.5129782849176339,1.5129782849176339,0.0,1.0,1.0,0.4747947928389238,Sleep stage W
50910.0,1.4994690449626376,1.4994690449626376,0.0,1.0,1.0,0.4681694086051571,Sleep stage W
50925.0,1.4975319363490933,1.4975319363490933,0.0,1.0,1.0,0.5078625862551054,Sleep stage W
50940.0,1.4941305257208182,1.4941305257208182,0.0,1.0,1.0,0.518595166625156,Sleep stage W
50955.0,0.0,1.4894197052568623,0.0,1.0,0.0,0.48616770902999196,Sleep stage W
50970.0,0.0,1.483475916480804,0.0,1.0,0.0,0.47206539208710235,Sleep stage W
50985.0,0.0,1.48205912534722,0.0,1.0,0.0,0.4675184013540972,Sleep stage W
51000.0,0.0,1.4856058717557459,0.0,1.0,0.0,0.4977938146451984,Sleep stage W
51015.0,1.479844940962989,1.479844940962989,0.0,1.0,1.0,0.5169545721883557,Sleep stage W
51030.0,1.4878442212353284,1.4878442212353284,0.0,1.0,1.0,0.528512084929639,Sleep stage W
51045.0,0.0,1.479023006148824,0.0,1.0,0.0,0.527923594384796,Sleep stage W
51060.0,0.0,1.4711352456447835,0.0,1.0,0.0,0.5111760113490371,Sleep stage W
51075.0,2.228037571105775,1.3972247693252167,0.29730821411854713,1.5946164282370943,1.0,0.3754660983575625,Sleep stage W
51090.0,2.0697475895022093,1.3055931212043852,0.292646482233648,1.585292964467296,1.0,0.416079196652583,Sleep stage W
51105.0,2.034833387724886,1.369466849576496,0.24292904145659047,1.4858580829131809,1.0,0.4346638812171232,Sleep stage W
51120.0,1.49721982196879,1.49721982196879,0.0,1.0,1.0,0.5085093067826087,Sleep stage W
51135.0,0.0,1.4711087804981746,0.0,1.0,0.0,0.506827862378812,Sleep stage W
51150.0,0.0,1.4726850584728686,0.0,1.0,0.0,0.4803655300141963,Sleep stage 1
51165.0,0.0,1.46742879100827,0.0,1.0,0.0,0.47876309251422017,Sleep stage 1
51180.0,0.0,1.4521420720506064,0.0,1.0,0.0,0.4745572360339652,Sleep stage 1
51195.0,0.0,1.4533440903004335,0.0,1.0,0.0,0.47970147463742246,Sleep stage 1
51210.0,1.932360037728451,1.474926820256986,0.15506980115520694,1.310139602310414,1.0,0.5516826911168953,Sleep stage 1
51225.0,3.043097555128779,1.379007727172243,0.6033649395746588,2.2067298791493175,1.0,0.4759729414113796,Sleep stage 1
51240.0,2.9790520943907604,1.3357781263096806,0.6150998941047605,2.230199788209521,1.0,0.4364457987969612,Sleep stage W
51255.0,2.3956319184658814,1.3232283821540853,0.4052223904712612,1.8104447809425224,1.0,0.4559787804205355,Sleep stage W
51270.0,2.4214066723077607,1.403141780843271,0.36285174647587115,1.7257034929517423,1.0,0.4339598555951547,Sleep stage W
51285.0,2.4069921366420406,1.3772405000235513,0.37384597555796545,1.747691951115931,1.0,0.42462292700169085,Sleep stage W
51300.0,2.4386383835900722,1.4309864658781366,0.35208296575103587,1.7041659315020716,1.0,0.39104198217189134,Sleep stage W
51315.0,1.9937510186520044,1.4397175704184917,0.19241046286337551,1.384820925726751,1.0,0.44536683699876556,Sleep stage W
51330.0,2.2905217338788053,1.269022832919152,0.40247459480688946,1.804949189613779,1.0,0.4651127272972372,Sleep stage W
51345.0,2.1878614830267384,1.2134889161352465,0.40147567643003323,1.8029513528600665,1.0,0.4573708439327054,Sleep stage W
51360.0,2.2174522475782634,1.2532231883816511,0.3846996561090482,1.7693993122180964,1.0,0.4850816884771141,Sleep stage W
51375.0,2.3968702973331992,1.419255625352945,0.34441106116353704,1.688822122327074,1.0,0.4169112981232772,Sleep stage W
51390.0,2.366188269249106,1.4292464344124982,0.32777476727508653,1.6555495345501732,1.0,0.4073431782270039,Sleep stage W
51405.0,2.2499660785212634,1.3049065776938757,0.3621176860406223,1.7242353720812447,1.0,0.46950364850588655,Sleep stage W
51420.0,2.662344186508483,1.2488405126500128,0.5659264171607652,2.1318528343215304,1.0,0.4916605570283628,Sleep stage W
51435.0,2.640752341610363,1.2388040243627632,0.5658474987473332,2.1316949974946664,1.0,0.4844618207058247,Sleep stage W
51450.0,2.271842866634581,1.2723117430130337,0.3928011861521063,1.7856023723042127,1.0,0.4374841009496136,Sleep stage W
51465.0,2.3782295922048693,1.4142928232836274,0.3407840134135824,1.6815680268271649,1.0,0.45893401640534115,Sleep stage W
51480.0,2.4731038941545354,1.3490944018035387,0.4165792589637771,1.8331585179275542,1.0,0.46067209617295724,Sleep stage W
51495.0,2.5149337382493897,1.343223896281194,0.43615582078764153,1.872311641575283,1.0,0.45327767361007265,Sleep stage W
51510.0,1.9024666516204245,1.422616735932238,0.16865045362120737,1.3373009072424147,1.0,0.44122811811011303,Sleep stage W
51525.0,0.0,1.479651195219968,0.0,1.0,0.0,0.476024235403694,Sleep stage W
51540.0,0.0,1.4739762268260412,0.0,1.0,0.0,0.4619299723328012,Sleep stage 1
51555.0,0.0,1.4805335825072057,0.0,1.0,0.0,0.4550448609132465,Sleep stage 1
51570.0,2.515013506706056,1.4820666425997355,0.3484819219378688,1.6969638438757375,1.0,0.38357923845840036,Sleep stage W
51585.0,2.2797169180183476,1.3481447189861306,0.3455015570334333,1.6910031140668667,1.0,0.4495425608149134,Sleep stage W
51600.0,2.181886224808394,1.335352648646808,0.3169700442124516,1.6339400884249033,1.0,0.45071347085168745,Sleep stage W
51615.0,2.1292191296980962,1.3128559253918717,0.31091119311608767,1.6218223862321755,1.0,0.4547528176119942,Sleep stage W
51630.0,2.099540074754588,1.284422524465988,0.31730895977065404,1.634617919541308,1.0,0.46611765745093325,Sleep stage W
51645.0,2.4503824930808698,1.3547816199799358,0.40434593182521905,1.808691863650438,1.0,0.4236784980287734,Sleep stage W
51660.0,2.2995447200791546,1.2726100644670852,0.40347577167799065,1.8069515433559813,1.0,0.42195500501005534,Sleep stage W
51675.0,2.238528535911696,1.2621925589993594,0.38676189696695545,1.773523793933911,1.0,0.46027841026252664,Sleep stage W
51690.0,2.055048118137903,1.1664149364652006,0.38092498385081086,1.7618499677016217,1.0,0.4505290668556779,Sleep stage W
51705.0,2.018116023210305,1.1694929380521033,0.3628166778722325,1.725633355744465,1.0,0.4278489994275907,Sleep stage W
51720.0,2.152359459284129,1.2606367135791157,0.35367950818015353,1.7073590163603072,1.0,0.40289960003256964,Sleep stage W
51735.0,2.392328105195806,1.373157590040267,0.3711047160747413,1.7422094321494828,1.0,0.39880585609207575,Sleep stage W
51750.0,2.4554200103239543,1.4462885484570651,0.3488693397121393,1.6977386794242786,1.0,0.3869360290757715,Sleep stage W
51765.0,2.463261520459489,1.4340324825155106,0.3588583419458374,1.7177166838916746,1.0,0.3808526941724034,Sleep stage W
51780.0,2.3744645667245146,1.3865317630540415,0.3562604297987393,1.7125208595974786,1.0,0.43743699739223996,Sleep stage W
51795.0,2.350490553118777,1.3751612226255618,0.35462363046823075,1.7092472609364615,1.0,0.4319709005181019,Sleep stage W
51810.0,2.536570760947565,1.4137999580600744,0.3970755538952218,1.7941511077904435,1.0,0.4450487082310149,Sleep stage W
51825.0,2.5560985536975456,1.4088334255502943,0.407168479729648,1.814336959459296,1.0,0.42432951135580904,Sleep stage W
51840.0,1.9872724222726135,1.4924460652198228,0.1657769646033766,1.3315539292067533,1.0,0.4215378866896955,Sleep stage W
51855.0,1.5018153374762178,1.5018153374762178,0.0,1.0,1.0,0.4486818415294823,Sleep stage W
51870.0,1.5128783787686828,1.5128783787686828,0.0,1.0,1.0,0.48224121337946857,Sleep stage W
51885.0,1.519680402152404,1.519680402152404,0.0,1.0,1.0,0.46199201270178897,Sleep stage W
51900.0,2.4280435104416895,1.4967666757053433,0.31109619483527284,1.6221923896705457,1.0,0.510233544182101,Sleep stage W
51915.0,2.4065138244257636,1.3969876240379935,0.361322528208852,1.722645056417704,1.0,0.4537262615232762,Sleep stage W
51930.0,3.1935901923665315,1.3669060900661656,0.6681820044462399,2.3363640088924797,1.0,0.5876332363466517,Sleep stage W
51945.0,3.135351662242227,1.384151802815935,0.6325895237298502,2.2651790474597004,1.0,0.5526801818123087,Sleep stage W
51960.0,2.8145802711323165,1.313177031879795,0.5716682529480747,2.1433365058961495,1.0,0.4157097808968187,Sleep stage W
51975.0,1.9683392463809493,1.156607218600988,0.35936299477445643,1.7187259895489129,0.9901646312365022,0.39041547196575915,Sleep stage W
51990.0,2.0506674256057478,1.2072225247926285,0.3493328212037804,1.6986656424075608,1.0,0.42054376079273387,Sleep stage W
52005.0,2.277268232677572,1.3471156537850877,0.3452385755740304,1.6904771511480607,1.0,0.44741186657600973,Sleep stage W
52020.0,2.234136622070802,1.3370947687491377,0.3354443807153825,1.670888761430765,1.0,0.4227015900282919,Sleep stage W
52035.0,2.369332169210516,1.4671449634972467,0.3074635527367103,1.6149271054734204,1.0,0.39367719581644495,Sleep stage W
52050.0,2.0342594476032816,1.5060910303706325,0.1753441214979789,1.350688242995958,1.0,0.4426191000786426,Sleep stage W
52065.0,1.5074173015884076,1.5074173015884076,0.0,1.0,1.0,0.49518914411609105,Sleep stage W
52080.0,0.0,1.4834803309254678,0.0,1.0,0.0,0.498323781859458,Sleep stage W
52095.0,0.0,1.4435386556268601,0.0,1.0,0.0,0.46846534167330584,Sleep stage W
52110.0,0.0,1.4479856452832267,0.0,1.0,0.0,0.4910598076624808,Sleep stage 1
52125.0,0.0,1.4175892408730224,0.0,1.0,0.0,0.5065832357651532,Sleep stage 1
52140.0,0.0,1.4381991466308794,0.0,1.0,0.0,0.48501483878425444,Sleep stage 1
52155.0,0.0,1.458488530867875,0.0,1.0,0.0,0.5032229577295504,Sleep stage 1
52170.0,0.0,1.4508267695645116,0.0,1.0,0.0,0.48891656772773257,Sleep stage 1
52185.0,0.0,1.4562755013714312,0.0,1.0,0.0,0.4698027877045959,Sleep stage 1
52200.0,2.39588931910666,1.4699851121576792,0.3149365933339,1.6298731866678,1.0,0.4239912112244602,Sleep stage 1
52215.0,2.3912915194631252,1.4686086486187357,0.31413503921286184,1.6282700784257238,1.0,0.4202366515535316,Sleep stage 1
52230.0,1.9329695332441088,1.3736282745999904,0.20359993638271692,1.4071998727654338,1.0,0.4994292517361532,Sleep stage 1
52245.0,1.7131909204645281,1.1012663307031878,0.38166815921889663,1.7633363184377933,0.8822227441386671,0.5170903606414413,Sleep stage 1
52260.0,1.8181919215220692,1.1455376960177968,0.36717817978675427,1.7343563595735085,0.9151494049201498,0.5020240279008261,Sleep stage W
52275.0,2.2005146035388465,1.412586285252727,0.278895642167852,1.557791284335704,1.0,0.5054197903854047,Sleep stage W
52290.0,1.502476334975473,1.502476334975473,0.0,1.0,1.0,0.492405522015615,Sleep stage W
52305.0,1.508074312519707,1.508074312519707,0.0,1.0,1.0,0.5011906632548022,Sleep stage W
52320.0,1.4936949299032265,1.4936949299032265,0.0,1.0,1.0,0.49685506507706334,Sleep stage W
52335.0,1.4958391485519977,1.4958391485519977,0.0,1.0,1.0,0.4908428430897166,Sleep stage W
52350.0,1.5100306074627285,1.5100306074627285,0.0,1.0,1.0,0.5014914597129239,Sleep stage W
52365.0,1.5041723445452366,1.5041723445452366,0.0,1.0,1.0,0.5074795668955279,Sleep stage W
52380.0,1.5000404652704624,1.5000404652704624,0.0,1.0,1.0,0.4656774860005624,Sleep stage W
52395.0,1.4999879256235251,1.4999879256235251,0.0,1.0,1.0,0.46264360026667517,Sleep stage W
52410.0,1.4980497005878302,1.4980497005878302,0.0,1.0,1.0,0.4783095159232229,Sleep stage W
52425.0,1.9362757555183863,1.4608535005901206,0.16272071591580395,1.325441431831608,1.0,0.46858822860169147,Sleep stage W
52440.0,2.4146957748730573,1.4222352079723444,0.3489087323030226,1.6978174646060453,1.0,0.5040356115031237,Sleep stage W
52455.0,2.4489452099434112,1.4693515762544622,0.3333421522526421,1.6666843045052842,1.0,0.4613305711620126,Sleep stage W
52470.0,2.359470701770013,1.330156533643215,0.3869146758643403,1.7738293517286805,1.0,0.45867159648577027,Sleep stage W
52485.0,2.3500585446504445,1.3159075298799285,0.39294212978053183,1.7858842595610636,1.0,0.4973372169588842,Sleep stage W
52500.0,2.4474111078432954,1.4691819390920628,0.33291627902660126,1.6658325580532025,1.0,0.5091040526544621,Sleep stage W
52515.0,1.4750405431905418,1.4750405431905418,0.0,1.0,1.0,0.4642834246692925,Sleep stage W
52530.0,0.0,1.4428355070936023,0.0,1.0,0.0,0.4892680628400081,Sleep stage W
52545.0,1.5766784596829577,1.1808827443765304,0.21241762787181218,1.4248352557436244,0.9370692899445873,0.5175104782213453,Sleep stage W
52560.0,2.4311181450596067,1.15644396590468,0.6119796399843654,2.2239592799687307,0.9452673103375452,0.45417053765098797,Sleep stage W
52575.0,2.551105115120539,1.2426414142326576,0.5264848273610251,2.05296965472205,1.0,0.43204333395377287,Sleep stage W
52590.0,1.9644875186264177,1.5093514848770633,0.15077204955558285,1.3015440991111658,1.0,0.4155770235026126,Sleep stage W
52605.0,0.0,1.4878694067338758,0.0,1.0,0.0,0.45824409448390596,Sleep stage W
52620.0,1.9847379051537741,1.4378023617609619,0.19019844379826573,1.3803968875965316,1.0,0.43506538356496527,Sleep stage W
52635.0,2.4203604692821337,1.4486474585151026,0.3353862960430205,1.670772592086041,1.0,0.4090126863957767,Sleep stage W
52650.0,1.4656574669119238,1.4656574669119238,0.0,1.0,1.0,0.4343607035281558,Sleep stage W
52665.0,1.9547104568630125,1.4770850329533205,0.16167837776905636,1.3233567555381127,1.0,0.44343389501476205,Sleep stage W
52680.0,2.7343219952445956,1.2661835323816444,0.5797494696923745,2.159498939384749,1.0,0.47698979346659287,Sleep stage W
52695.0,1.9029812006742444,1.053405088819392,0.54483605607421,2.08967211214842,0.8644919212014996,0.4396486370653097,Sleep stage W
52710.0,1.4361907659124462,1.024406272639892,0.30890408287215726,1.6178081657443144,0.8665884129752913,0.42550967642512166,Sleep stage W
52725.0,2.123461440389948,1.2504008038214367,0.34911231418769484,1.6982246283753897,1.0,0.4502448122081182,Sleep stage W
52740.0,2.6145890572780925,1.2022888945225074,0.5873381053380204,2.174676210676041,1.0,0.475323638376368,Sleep stage W
52755.0,2.2568386994839464,1.1032677159524233,0.6091685373929453,2.2183370747858904,0.9221298333247608,0.4797593198917592,Sleep stage W
52770.0,2.0739212371559366,1.1441454313233776,0.41260554080927586,1.8252110816185518,0.9931113176232191,0.46433061319065094,Sleep stage W
52785.0,2.07097092696708,1.2037494214441535,0.36021679016988,1.7204335803397601,1.0,0.46269305526667315,Sleep stage W
52800.0,1.682727609703605,1.0707848587540798,0.36769043173702637,1.7353808634740528,0.9055590913283179,0.3986129530475767,Sleep stage W
52815.0,1.7241621292714366,1.0860356554592716,0.3657768461652728,1.7315536923305457,0.9168495057244033,0.42456364493315046,Sleep stage W
52830.0,1.7919124845043768,1.1504980862352145,0.2915372564270766,1.5830745128541532,0.9838514675509429,0.4041627626169558,Sleep stage W
52845.0,1.7138127914027166,1.117270002123072,0.30021431294517237,1.6004286258903448,0.9584488282674829,0.41353425675535377,Sleep stage W
52860.0,1.8626562822354793,1.1283649114280743,0.3464993569096597,1.6929987138193194,0.9750491786957984,0.46472031555760346,Sleep stage W
52875.0,1.834174899819112,1.1123718472554525,0.3799063112907381,1.7598126225814763,0.936967071933696,0.4803106283353359,Sleep stage W
52890.0,2.010379193249286,1.1867452719753866,0.34785833485612294,1.6957166697122459,0.9990038941871092,0.48242377278568355,Sleep stage W
52905.0,2.038370235709978,1.2582944061994672,0.30997349494171234,1.6199469898834247,1.0,0.44057019586151935,Sleep stage W
52920.0,1.8065519443340943,1.107869090820245,0.3642134257730405,1.728426851546081,0.943432869326217,0.4331767159495036,Sleep stage W
52935.0,1.8373903587804166,1.120040154999771,0.3728602359041524,1.7457204718083048,0.9397084569745924,0.4514050591432953,Sleep stage W
52950.0,2.0410129338522607,1.2439563111890855,0.3203716302147609,1.6407432604295218,1.0,0.41517835685084825,Sleep stage W
52965.0,1.7454335761086286,1.123017583337689,0.3435599052491372,1.6871198104982743,0.9212358809869738,0.4298585335415604,Sleep stage W
52980.0,1.9409241190630122,1.0319147076833803,0.6114526559234712,2.2229053118469424,0.8461430484431952,0.4645668744003437,Sleep stage W
52995.0,2.071452818205373,1.06653360279993,0.6040128706218714,2.208025741243743,0.8796225826520919,0.45727168426594933,Sleep stage W
53010.0,1.858331243444806,1.1206127780240844,0.3618056752732105,1.723611350546421,0.9621177188257799,0.5025718659597321,Sleep stage W
53025.0,1.960685714797474,1.1797181372743393,0.3309975293452337,1.6619950586904673,1.0,0.48992909527309664,Sleep stage W
53040.0,1.7317426788659667,1.1057315494901911,0.33233176086298655,1.664663521725973,0.9408214190063858,0.48468180194191063,Sleep stage W
53055.0,1.6081515014949435,1.0759057178647544,0.33623552135505475,1.6724710427101095,0.8937048975503087,0.44237085036244606,Sleep stage W
53070.0,2.3438700483362735,1.3964468677950688,0.33922636170080234,1.6784527234016047,1.0,0.47023084601947135,Sleep stage W
53085.0,2.3091660073161644,1.386181071155981,0.3329236545520264,1.6658473091040529,1.0,0.4337385532897128,Sleep stage W
53100.0,1.91225226896863,1.1839616021378896,0.3192915282101914,1.6385830564203827,0.985687178463087,0.43755807608912356,Sleep stage W
53115.0,1.7037837246329675,1.213565628315399,0.2019742834172308,1.4039485668344616,1.0,0.42478081886981933,Sleep stage W
53130.0,1.9021608095603608,1.3999054642256956,0.17938902239104715,1.3587780447820943,1.0,0.45276553547866133,Sleep stage W
53145.0,2.2452209708299464,1.377859888573366,0.3147493767144367,1.6294987534288734,1.0,0.4277553893225821,Sleep stage W
53160.0,2.2770871570717786,1.3880802379013228,0.32022893738281655,1.640457874765633,1.0,0.4696831122968466,Sleep stage W
53175.0,0.0,1.4149196545130218,0.0,1.0,0.0,0.43197531901213054,Sleep stage W
